ComicCreatorsID,IssueID,CreatorID,CreatorRole
81770,17862,776,Artist
81771,17862,791,Writer
81772,17862,826,Artist
81773,17863,267,Cover Artist
81774,17863,343,Artist
81775,17863,555,Artist
81776,17863,650,Writer
81777,17863,675,Writer
81778,17864,69,Writer
81779,17864,247,Artist
81780,17864,595,Cover Artist
81781,17864,722,Writer
81782,17864,765,Artist
81783,17865,179,Cover Artist
81784,17865,292,Artist
81785,17865,334,Writer
81786,17865,954,Artist
81787,17866,85,Artist
81788,17866,141,Writer
81789,17866,535,Cover Artist
81790,17866,685,Writer
81791,17866,755,Artist
81792,17867,16,Writer
81793,17867,203,Artist
81794,17867,409,Cover Artist
81795,17868,312,Writer
81796,17868,530,Cover Artist
81797,17868,637,Writer
81798,17868,675,Artist
81799,17869,32,Writer
81800,17869,195,Artist
81801,17869,549,Cover Artist
81802,17869,730,Artist
81803,17869,796,Writer
81804,17870,99,Cover Artist
81805,17870,207,Writer
81806,17870,478,Writer
81807,17870,936,Artist
81808,17871,675,Artist
81809,17871,694,Writer
81810,17871,772,Artist
81811,17871,983,Cover Artist
81812,17871,996,Writer
81813,17872,106,Writer
81814,17872,128,Writer
81815,17872,555,Artist
81816,17872,836,Cover Artist
81817,17873,96,Writer
81818,17873,206,Artist
81819,17873,515,Artist
81820,17873,723,Cover Artist
81821,17874,422,Writer
81822,17874,475,Writer
81823,17874,662,Artist
81824,17874,688,Cover Artist
81825,17874,788,Artist
81826,17875,203,Writer
81827,17875,587,Artist
81828,17875,647,Cover Artist
81829,17875,661,Writer
81830,17875,771,Artist
81831,17876,214,Writer
81832,17876,541,Artist
81833,17876,709,Cover Artist
81834,17877,255,Cover Artist
81835,17877,448,Artist
81836,17877,650,Artist
81837,17877,907,Writer
81838,17878,19,Cover Artist
81839,17878,423,Writer
81840,17878,753,Artist
81841,17878,839,Writer
81842,17879,242,Cover Artist
81843,17879,250,Writer
81844,17879,309,Artist
81845,17880,46,Artist
81846,17880,283,Cover Artist
81847,17880,701,Artist
81848,17880,884,Writer
81849,17881,23,Writer
81850,17881,110,Writer
81851,17881,142,Writer
81852,17881,317,Artist
81853,17881,623,Artist
81854,17881,688,Artist
81855,17881,868,Cover Artist
81856,17882,148,Cover Artist
81857,17882,311,Writer
81858,17882,681,Writer
81859,17882,731,Artist
81860,17882,940,Artist
81861,17883,31,Cover Artist
81862,17883,601,Artist
81863,17883,788,Writer
81864,17883,824,Writer
81865,17883,832,Artist
81866,17884,124,Artist
81867,17884,402,Artist
81868,17884,595,Cover Artist
81869,17884,694,Artist
81870,17884,950,Writer
81871,17885,206,Cover Artist
81872,17885,383,Artist
81873,17885,450,Artist
81874,17885,600,Writer
81875,17885,732,Writer
81876,17886,37,Writer
81877,17886,153,Artist
81878,17886,420,Writer
81879,17886,825,Cover Artist
81880,17886,892,Artist
81881,17887,278,Artist
81882,17887,363,Artist
81883,17887,580,Writer
81884,17887,934,Cover Artist
81885,17888,166,Writer
81886,17888,609,Artist
81887,17888,739,Cover Artist
81888,17888,772,Artist
81889,17889,137,Cover Artist
81890,17889,147,Writer
81891,17889,388,Writer
81892,17889,703,Artist
81893,17889,892,Artist
81894,17890,95,Cover Artist
81895,17890,158,Artist
81896,17890,193,Artist
81897,17890,415,Writer
81898,17890,516,Writer
81899,17890,584,Writer
81900,17891,181,Writer
81901,17891,647,Writer
81902,17891,816,Writer
81903,17891,900,Artist
81904,17891,964,Cover Artist
81905,17892,209,Cover Artist
81906,17892,551,Artist
81907,17892,983,Writer
81908,17892,998,Artist
81909,17893,7,Cover Artist
81910,17893,300,Writer
81911,17893,403,Artist
81912,17893,557,Artist
81913,17893,982,Writer
81914,17894,29,Cover Artist
81915,17894,498,Artist
81916,17894,733,Writer
81917,17894,864,Writer
81918,17895,583,Writer
81919,17895,719,Artist
81920,17895,731,Artist
81921,17895,798,Cover Artist
81922,17895,808,Writer
81923,17896,468,Artist
81924,17896,838,Writer
81925,17896,893,Writer
81926,17896,920,Cover Artist
81927,17897,74,Cover Artist
81928,17897,239,Artist
81929,17897,989,Writer
81930,17897,999,Writer
81931,17898,341,Artist
81932,17898,525,Writer
81933,17898,714,Cover Artist
81934,17898,795,Writer
81935,17899,53,Writer
81936,17899,234,Writer
81937,17899,741,Cover Artist
81938,17899,954,Artist
81939,17900,86,Cover Artist
81940,17900,272,Writer
81941,17900,376,Writer
81942,17900,963,Artist
81943,17901,890,Artist
81944,17901,949,Cover Artist
81945,17901,990,Writer
81946,17902,456,Artist
81947,17902,575,Cover Artist
81948,17902,756,Writer
81949,17902,889,Artist
81950,17903,205,Cover Artist
81951,17903,605,Artist
81952,17903,656,Writer
81953,17903,956,Artist
81954,17904,189,Cover Artist
81955,17904,207,Artist
81956,17904,577,Writer
81957,17904,916,Artist
81958,17905,86,Cover Artist
81959,17905,501,Writer
81960,17905,597,Writer
81961,17905,701,Artist
81962,17905,847,Artist
81963,17906,352,Cover Artist
81964,17906,399,Writer
81965,17906,651,Writer
81966,17906,790,Artist
81967,17906,869,Writer
81968,17907,76,Cover Artist
81969,17907,155,Artist
81970,17907,332,Writer
81971,17907,774,Artist
81972,17907,957,Writer
81973,17908,492,Writer
81974,17908,515,Cover Artist
81975,17908,918,Artist
81976,17908,999,Artist
81977,17909,220,Cover Artist
81978,17909,250,Writer
81979,17909,689,Artist
81980,17909,804,Writer
81981,17909,915,Artist
81982,17910,30,Artist
81983,17910,186,Cover Artist
81984,17910,405,Writer
81985,17910,886,Artist
81986,17911,204,Cover Artist
81987,17911,216,Artist
81988,17911,433,Artist
81989,17911,489,Writer
81990,17911,634,Writer
81991,17911,752,Writer
81992,17912,190,Writer
81993,17912,447,Artist
81994,17912,508,Cover Artist
81995,17913,132,Writer
81996,17913,279,Writer
81997,17913,384,Artist
81998,17913,471,Cover Artist
81999,17913,791,Artist
82000,17914,94,Writer
82001,17914,149,Artist
82002,17914,348,Writer
82003,17914,639,Cover Artist
82004,17914,988,Artist
82005,17915,22,Artist
82006,17915,154,Cover Artist
82007,17915,759,Artist
82008,17915,761,Writer
82009,17915,941,Writer
82010,17916,80,Writer
82011,17916,564,Artist
82012,17916,582,Writer
82013,17916,594,Artist
82014,17916,791,Cover Artist
82015,17916,879,Writer
82016,17917,358,Writer
82017,17917,493,Writer
82018,17917,578,Cover Artist
82019,17917,650,Artist
82020,17917,661,Artist
82021,17918,99,Writer
82022,17918,315,Writer
82023,17918,393,Artist
82024,17918,493,Artist
82025,17918,762,Cover Artist
82026,17919,93,Cover Artist
82027,17919,446,Writer
82028,17919,682,Artist
82029,17919,817,Artist
82030,17919,964,Artist
82031,17920,436,Cover Artist
82032,17920,765,Writer
82033,17920,802,Artist
82034,17921,217,Cover Artist
82035,17921,323,Writer
82036,17921,542,Writer
82037,17921,907,Artist
82038,17921,920,Artist
82039,17922,293,Cover Artist
82040,17922,369,Artist
82041,17922,526,Artist
82042,17922,636,Writer
82043,17922,689,Writer
82044,17923,10,Cover Artist
82045,17923,494,Writer
82046,17923,821,Artist
82047,17923,845,Writer
82048,17923,983,Writer
82049,17923,985,Artist
82050,17924,379,Artist
82051,17924,547,Cover Artist
82052,17924,686,Artist
82053,17924,737,Writer
82054,17924,753,Writer
82055,17925,240,Artist
82056,17925,522,Writer
82057,17925,605,Writer
82058,17925,999,Cover Artist
82059,17926,490,Writer
82060,17926,775,Artist
82061,17926,813,Cover Artist
82062,17927,130,Cover Artist
82063,17927,152,Writer
82064,17927,315,Writer
82065,17927,846,Artist
82066,17927,959,Artist
82067,17928,93,Cover Artist
82068,17928,363,Writer
82069,17928,822,Writer
82070,17928,974,Artist
82071,17929,507,Writer
82072,17929,557,Cover Artist
82073,17929,560,Writer
82074,17929,585,Artist
82075,17930,333,Cover Artist
82076,17930,814,Writer
82077,17930,840,Artist
82078,17930,863,Writer
82079,17930,881,Artist
82080,17931,750,Cover Artist
82081,17931,779,Writer
82082,17931,794,Artist
82083,17932,11,Artist
82084,17932,21,Writer
82085,17932,185,Artist
82086,17932,826,Cover Artist
82087,17933,136,Artist
82088,17933,213,Writer
82089,17933,268,Writer
82090,17933,385,Artist
82091,17933,667,Cover Artist
82092,17934,56,Cover Artist
82093,17934,87,Artist
82094,17934,849,Writer
82095,17934,949,Artist
82096,17934,976,Writer
82097,17935,8,Artist
82098,17935,26,Writer
82099,17935,296,Artist
82100,17935,303,Cover Artist
82101,17936,399,Writer
82102,17936,543,Artist
82103,17936,609,Artist
82104,17936,713,Cover Artist
82105,17937,324,Writer
82106,17937,721,Artist
82107,17937,752,Cover Artist
82108,17937,877,Artist
82109,17938,222,Cover Artist
82110,17938,543,Writer
82111,17938,649,Writer
82112,17938,679,Artist
82113,17938,841,Artist
82114,17939,375,Cover Artist
82115,17939,442,Artist
82116,17939,802,Writer
82117,17939,849,Writer
82118,17939,960,Artist
82119,17940,406,Writer
82120,17940,559,Artist
82121,17940,827,Cover Artist
82122,17940,907,Artist
82123,17941,27,Artist
82124,17941,132,Cover Artist
82125,17941,136,Writer
82126,17941,589,Writer
82127,17941,749,Artist
82128,17942,260,Cover Artist
82129,17942,428,Writer
82130,17942,686,Writer
82131,17942,725,Artist
82132,17943,143,Artist
82133,17943,165,Writer
82134,17943,448,Artist
82135,17943,816,Writer
82136,17943,855,Cover Artist
82137,17944,66,Artist
82138,17944,92,Artist
82139,17944,357,Writer
82140,17944,684,Cover Artist
82141,17945,521,Cover Artist
82142,17945,900,Writer
82143,17945,908,Artist
82144,17946,34,Writer
82145,17946,321,Artist
82146,17946,353,Writer
82147,17946,490,Artist
82148,17946,575,Cover Artist
82149,17946,891,Writer
82150,17947,72,Writer
82151,17947,249,Artist
82152,17947,369,Cover Artist
82153,17947,448,Writer
82154,17947,879,Artist
82155,17948,136,Writer
82156,17948,580,Artist
82157,17948,744,Cover Artist
82158,17948,921,Artist
82159,17949,28,Writer
82160,17949,283,Cover Artist
82161,17949,721,Artist
82162,17949,786,Writer
82163,17950,184,Artist
82164,17950,419,Artist
82165,17950,574,Writer
82166,17950,904,Cover Artist
82167,17951,34,Writer
82168,17951,343,Artist
82169,17951,456,Writer
82170,17951,567,Writer
82171,17951,644,Cover Artist
82172,17952,431,Artist
82173,17952,587,Writer
82174,17952,715,Cover Artist
82175,17952,985,Artist
82176,17953,221,Cover Artist
82177,17953,247,Artist
82178,17953,562,Writer
82179,17953,824,Artist
82180,17953,944,Artist
82181,17954,130,Writer
82182,17954,196,Artist
82183,17954,276,Artist
82184,17954,978,Cover Artist
82185,17955,239,Artist
82186,17955,317,Writer
82187,17955,334,Writer
82188,17955,434,Artist
82189,17955,972,Cover Artist
82190,17955,978,Artist
82191,17956,189,Writer
82192,17956,204,Cover Artist
82193,17956,255,Artist
82194,17956,710,Writer
82195,17956,840,Writer
82196,17957,89,Cover Artist
82197,17957,207,Artist
82198,17957,453,Writer
82199,17957,584,Writer
82200,17957,974,Artist
82201,17958,192,Artist
82202,17958,516,Cover Artist
82203,17958,829,Artist
82204,17958,860,Artist
82205,17958,861,Writer
82206,17958,881,Writer
82207,17959,60,Writer
82208,17959,365,Artist
82209,17959,533,Artist
82210,17959,888,Cover Artist
82211,17960,199,Writer
82212,17960,272,Artist
82213,17960,420,Writer
82214,17960,975,Artist
82215,17960,977,Cover Artist
82216,17961,63,Artist
82217,17961,468,Writer
82218,17961,647,Artist
82219,17961,697,Cover Artist
82220,17961,905,Writer
82221,17962,108,Writer
82222,17962,211,Cover Artist
82223,17962,428,Artist
82224,17962,584,Writer
82225,17963,156,Writer
82226,17963,311,Cover Artist
82227,17963,361,Artist
82228,17963,544,Writer
82229,17963,725,Artist
82230,17964,155,Writer
82231,17964,289,Artist
82232,17964,671,Artist
82233,17964,915,Cover Artist
82234,17964,959,Writer
82235,17965,74,Artist
82236,17965,196,Writer
82237,17965,224,Cover Artist
82238,17965,868,Artist
82239,17966,74,Artist
82240,17966,176,Artist
82241,17966,885,Cover Artist
82242,17966,973,Writer
82243,17967,295,Artist
82244,17967,597,Writer
82245,17967,646,Writer
82246,17967,768,Artist
82247,17967,987,Cover Artist
82248,17968,133,Artist
82249,17968,136,Artist
82250,17968,418,Artist
82251,17968,920,Writer
82252,17968,966,Cover Artist
82253,17969,276,Artist
82254,17969,363,Artist
82255,17969,408,Cover Artist
82256,17969,555,Writer
82257,17969,829,Writer
82258,17970,28,Artist
82259,17970,165,Cover Artist
82260,17970,220,Writer
82261,17970,626,Writer
82262,17971,528,Writer
82263,17971,916,Artist
82264,17971,938,Cover Artist
82265,17971,945,Artist
82266,17972,237,Writer
82267,17972,441,Cover Artist
82268,17972,793,Artist
82269,17972,945,Artist
82270,17972,954,Writer
82271,17973,5,Artist
82272,17973,318,Writer
82273,17973,417,Artist
82274,17973,531,Cover Artist
82275,17974,6,Artist
82276,17974,117,Writer
82277,17974,172,Writer
82278,17974,189,Cover Artist
82279,17974,673,Artist
82280,17975,203,Writer
82281,17975,546,Artist
82282,17975,632,Cover Artist
82283,17976,14,Writer
82284,17976,273,Artist
82285,17976,364,Cover Artist
82286,17976,467,Writer
82287,17976,961,Artist
82288,17977,431,Artist
82289,17977,641,Artist
82290,17977,725,Cover Artist
82291,17977,741,Writer
82292,17978,254,Writer
82293,17978,336,Cover Artist
82294,17978,337,Artist
82295,17978,916,Writer
82296,17979,78,Writer
82297,17979,135,Writer
82298,17979,465,Artist
82299,17979,548,Cover Artist
82300,17980,280,Artist
82301,17980,337,Writer
82302,17980,481,Artist
82303,17980,647,Writer
82304,17980,873,Cover Artist
82305,17981,101,Writer
82306,17981,524,Artist
82307,17981,628,Cover Artist
82308,17981,722,Writer
82309,17981,727,Artist
82310,17982,266,Cover Artist
82311,17982,325,Writer
82312,17982,530,Writer
82313,17982,719,Artist
82314,17983,383,Artist
82315,17983,851,Cover Artist
82316,17983,977,Writer
82317,17983,998,Artist
82318,17984,17,Writer
82319,17984,199,Artist
82320,17984,517,Writer
82321,17984,643,Cover Artist
82322,17984,658,Artist
82323,17985,90,Artist
82324,17985,171,Writer
82325,17985,774,Writer
82326,17985,869,Cover Artist
82327,17986,122,Artist
82328,17986,273,Writer
82329,17986,599,Artist
82330,17986,774,Cover Artist
82331,17986,973,Writer
82332,17987,40,Cover Artist
82333,17987,51,Writer
82334,17987,309,Artist
82335,17987,759,Artist
82336,17988,23,Cover Artist
82337,17988,295,Artist
82338,17988,371,Writer
82339,17988,384,Writer
82340,17988,456,Writer
82341,17988,625,Artist
82342,17989,227,Writer
82343,17989,233,Writer
82344,17989,535,Artist
82345,17989,551,Artist
82346,17989,959,Cover Artist
82347,17990,133,Artist
82348,17990,305,Writer
82349,17990,456,Writer
82350,17990,835,Artist
82351,17990,839,Cover Artist
82352,17991,46,Writer
82353,17991,208,Writer
82354,17991,843,Cover Artist
82355,17991,946,Artist
82356,17992,36,Artist
82357,17992,320,Cover Artist
82358,17992,470,Artist
82359,17992,825,Writer
82360,17992,884,Writer
82361,17992,946,Artist
82362,17993,18,Writer
82363,17993,510,Artist
82364,17993,530,Cover Artist
82365,17993,562,Artist
82366,17993,675,Writer
82367,17994,67,Artist
82368,17994,102,Writer
82369,17994,230,Writer
82370,17994,738,Artist
82371,17994,797,Cover Artist
82372,17995,64,Cover Artist
82373,17995,444,Artist
82374,17995,505,Writer
82375,17995,861,Artist
82376,17995,907,Artist
82377,17995,958,Writer
82378,17996,49,Cover Artist
82379,17996,96,Writer
82380,17996,393,Artist
82381,17996,531,Artist
82382,17996,685,Artist
82383,17996,856,Writer
82384,17997,682,Writer
82385,17997,755,Cover Artist
82386,17997,845,Artist
82387,17997,923,Writer
82388,17997,934,Artist
82389,17998,366,Artist
82390,17998,603,Writer
82391,17998,696,Writer
82392,17998,734,Artist
82393,17998,760,Artist
82394,17998,887,Cover Artist
82395,17999,138,Artist
82396,17999,192,Cover Artist
82397,17999,205,Writer
82398,17999,517,Writer
82399,17999,962,Artist
82400,18000,254,Writer
82401,18000,549,Cover Artist
82402,18000,571,Artist
82403,18001,205,Writer
82404,18001,246,Writer
82405,18001,328,Artist
82406,18001,558,Artist
82407,18001,622,Cover Artist
82408,18001,801,Artist
82409,18002,43,Writer
82410,18002,72,Artist
82411,18002,524,Cover Artist
82412,18003,34,Writer
82413,18003,575,Writer
82414,18003,710,Artist
82415,18003,790,Cover Artist
82416,18004,292,Writer
82417,18004,331,Writer
82418,18004,664,Cover Artist
82419,18004,885,Artist
82420,18005,128,Cover Artist
82421,18005,234,Artist
82422,18005,245,Writer
82423,18005,523,Writer
82424,18005,746,Artist
82425,18006,38,Writer
82426,18006,88,Writer
82427,18006,196,Artist
82428,18006,506,Writer
82429,18006,587,Artist
82430,18006,708,Cover Artist
82431,18007,88,Cover Artist
82432,18007,119,Artist
82433,18007,222,Writer
82434,18007,373,Writer
82435,18008,39,Writer
82436,18008,232,Writer
82437,18008,566,Cover Artist
82438,18008,914,Artist
82439,18009,210,Cover Artist
82440,18009,353,Artist
82441,18009,617,Artist
82442,18009,730,Writer
82443,18010,310,Writer
82444,18010,370,Artist
82445,18010,535,Cover Artist
82446,18010,742,Writer
82447,18011,22,Writer
82448,18011,148,Cover Artist
82449,18011,941,Artist
82450,18011,976,Writer
82451,18012,34,Artist
82452,18012,168,Cover Artist
82453,18012,677,Artist
82454,18012,909,Writer
82455,18013,494,Writer
82456,18013,606,Writer
82457,18013,902,Artist
82458,18013,938,Cover Artist
82459,18014,105,Cover Artist
82460,18014,140,Writer
82461,18014,277,Artist
82462,18014,367,Artist
82463,18015,367,Artist
82464,18015,748,Cover Artist
82465,18015,842,Writer
82466,18016,86,Cover Artist
82467,18016,196,Writer
82468,18016,217,Artist
82469,18016,532,Writer
82470,18016,636,Artist
82471,18016,641,Writer
82472,18017,70,Writer
82473,18017,332,Cover Artist
82474,18017,499,Artist
82475,18017,548,Artist
82476,18017,985,Writer
82477,18018,141,Artist
82478,18018,249,Writer
82479,18018,345,Cover Artist
82480,18018,717,Artist
82481,18018,832,Writer
82482,18019,604,Writer
82483,18019,612,Artist
82484,18019,633,Writer
82485,18019,819,Cover Artist
82486,18020,74,Writer
82487,18020,480,Writer
82488,18020,546,Artist
82489,18020,578,Writer
82490,18020,912,Cover Artist
82491,18020,924,Artist
82492,18021,172,Writer
82493,18021,506,Artist
82494,18021,805,Writer
82495,18021,873,Cover Artist
82496,18022,596,Artist
82497,18022,694,Writer
82498,18022,725,Artist
82499,18022,897,Artist
82500,18022,961,Cover Artist
82501,18023,395,Writer
82502,18023,425,Writer
82503,18023,484,Cover Artist
82504,18023,508,Artist
82505,18023,782,Artist
82506,18024,19,Writer
82507,18024,129,Cover Artist
82508,18024,410,Artist
82509,18024,692,Artist
82510,18024,817,Writer
82511,18025,214,Artist
82512,18025,408,Cover Artist
82513,18025,875,Writer
82514,18026,123,Artist
82515,18026,352,Writer
82516,18026,517,Artist
82517,18026,553,Cover Artist
82518,18026,740,Writer
82519,18026,888,Writer
82520,18027,35,Writer
82521,18027,304,Artist
82522,18027,514,Writer
82523,18027,592,Cover Artist
82524,18028,251,Cover Artist
82525,18028,263,Artist
82526,18028,296,Writer
82527,18028,519,Artist
82528,18028,641,Writer
82529,18029,51,Writer
82530,18029,147,Cover Artist
82531,18029,189,Artist
82532,18029,250,Writer
82533,18029,985,Artist
82534,18030,28,Cover Artist
82535,18030,595,Artist
82536,18030,599,Artist
82537,18030,764,Artist
82538,18030,958,Writer
82539,18031,222,Cover Artist
82540,18031,259,Artist
82541,18031,462,Artist
82542,18031,760,Writer
82543,18032,170,Writer
82544,18032,176,Artist
82545,18032,388,Cover Artist
82546,18032,521,Artist
82547,18032,829,Writer
82548,18033,82,Writer
82549,18033,141,Writer
82550,18033,361,Cover Artist
82551,18033,425,Artist
82552,18033,738,Artist
82553,18034,68,Artist
82554,18034,260,Cover Artist
82555,18034,447,Writer
82556,18035,94,Writer
82557,18035,322,Writer
82558,18035,699,Artist
82559,18035,794,Artist
82560,18035,806,Writer
82561,18035,875,Cover Artist
82562,18036,428,Writer
82563,18036,543,Writer
82564,18036,564,Writer
82565,18036,833,Cover Artist
82566,18036,868,Artist
82567,18037,490,Writer
82568,18037,611,Writer
82569,18037,786,Cover Artist
82570,18037,996,Artist
82571,18038,9,Artist
82572,18038,29,Artist
82573,18038,202,Cover Artist
82574,18038,595,Writer
82575,18038,854,Writer
82576,18039,180,Artist
82577,18039,311,Artist
82578,18039,453,Cover Artist
82579,18039,613,Writer
82580,18040,208,Cover Artist
82581,18040,218,Writer
82582,18040,405,Artist
82583,18040,442,Writer
82584,18040,665,Artist
82585,18041,128,Writer
82586,18041,300,Cover Artist
82587,18041,472,Artist
82588,18041,505,Artist
82589,18041,809,Writer
82590,18042,294,Artist
82591,18042,659,Artist
82592,18042,941,Writer
82593,18042,978,Cover Artist
82594,18043,314,Writer
82595,18043,411,Cover Artist
82596,18043,541,Writer
82597,18043,813,Artist
82598,18043,895,Artist
82599,18043,954,Artist
82600,18044,88,Cover Artist
82601,18044,185,Writer
82602,18044,318,Artist
82603,18044,746,Artist
82604,18044,810,Writer
82605,18045,131,Writer
82606,18045,396,Cover Artist
82607,18045,760,Artist
82608,18046,126,Writer
82609,18046,304,Writer
82610,18046,317,Cover Artist
82611,18046,387,Artist
82612,18046,403,Artist
82613,18047,89,Artist
82614,18047,385,Artist
82615,18047,415,Writer
82616,18047,463,Writer
82617,18047,873,Cover Artist
82618,18048,20,Artist
82619,18048,73,Cover Artist
82620,18048,232,Writer
82621,18048,316,Writer
82622,18048,353,Artist
82623,18049,67,Artist
82624,18049,351,Writer
82625,18049,520,Artist
82626,18049,941,Cover Artist
82627,18050,26,Cover Artist
82628,18050,61,Writer
82629,18050,145,Writer
82630,18050,624,Artist
82631,18050,773,Artist
82632,18051,12,Writer
82633,18051,80,Cover Artist
82634,18051,288,Artist
82635,18051,603,Writer
82636,18051,855,Artist
82637,18052,154,Artist
82638,18052,645,Writer
82639,18052,705,Writer
82640,18052,885,Cover Artist
82641,18052,908,Artist
82642,18053,16,Artist
82643,18053,86,Cover Artist
82644,18053,93,Writer
82645,18053,643,Artist
82646,18054,355,Artist
82647,18054,511,Cover Artist
82648,18054,654,Artist
82649,18054,892,Writer
82650,18055,567,Writer
82651,18055,755,Artist
82652,18055,785,Cover Artist
82653,18056,489,Artist
82654,18056,525,Writer
82655,18056,739,Cover Artist
82656,18056,898,Writer
82657,18057,249,Cover Artist
82658,18057,272,Writer
82659,18057,565,Artist
82660,18057,832,Artist
82661,18058,267,Writer
82662,18058,442,Cover Artist
82663,18058,474,Writer
82664,18058,517,Artist
82665,18058,878,Artist
82666,18059,652,Cover Artist
82667,18059,696,Writer
82668,18059,715,Artist
82669,18060,235,Artist
82670,18060,490,Cover Artist
82671,18060,717,Writer
82672,18060,783,Artist
82673,18060,818,Writer
82674,18061,100,Artist
82675,18061,654,Artist
82676,18061,663,Artist
82677,18061,704,Cover Artist
82678,18061,820,Writer
82679,18062,326,Writer
82680,18062,389,Writer
82681,18062,671,Cover Artist
82682,18062,730,Artist
82683,18062,761,Artist
82684,18063,31,Writer
82685,18063,241,Writer
82686,18063,327,Writer
82687,18063,607,Cover Artist
82688,18063,611,Artist
82689,18064,152,Writer
82690,18064,210,Writer
82691,18064,309,Artist
82692,18064,388,Writer
82693,18064,469,Cover Artist
82694,18064,815,Artist
82695,18065,186,Writer
82696,18065,474,Cover Artist
82697,18065,505,Artist
82698,18065,587,Writer
82699,18065,738,Artist
82700,18066,300,Writer
82701,18066,572,Cover Artist
82702,18066,648,Artist
82703,18066,659,Writer
82704,18066,732,Writer
82705,18067,336,Artist
82706,18067,438,Writer
82707,18067,760,Cover Artist
82708,18067,928,Artist
82709,18067,929,Writer
82710,18068,268,Artist
82711,18068,454,Writer
82712,18068,681,Cover Artist
82713,18068,868,Artist
82714,18069,95,Writer
82715,18069,343,Artist
82716,18069,532,Artist
82717,18069,599,Cover Artist
82718,18070,465,Writer
82719,18070,579,Artist
82720,18070,863,Cover Artist
82721,18070,929,Artist
82722,18071,156,Artist
82723,18071,257,Cover Artist
82724,18071,427,Writer
82725,18071,601,Writer
82726,18071,707,Artist
82727,18072,142,Artist
82728,18072,183,Artist
82729,18072,725,Cover Artist
82730,18072,824,Writer
82731,18073,179,Cover Artist
82732,18073,539,Artist
82733,18073,566,Writer
82734,18073,964,Writer
82735,18074,372,Cover Artist
82736,18074,474,Artist
82737,18074,477,Writer
82738,18074,549,Artist
82739,18075,203,Artist
82740,18075,300,Artist
82741,18075,367,Cover Artist
82742,18075,554,Writer
82743,18076,157,Artist
82744,18076,464,Writer
82745,18076,557,Cover Artist
82746,18076,963,Artist
82747,18077,609,Cover Artist
82748,18077,896,Writer
82749,18077,937,Artist
82750,18077,970,Artist
82751,18078,2,Artist
82752,18078,82,Writer
82753,18078,441,Writer
82754,18078,469,Cover Artist
82755,18078,950,Artist
82756,18079,157,Writer
82757,18079,548,Writer
82758,18079,624,Artist
82759,18079,695,Cover Artist
82760,18080,127,Cover Artist
82761,18080,197,Writer
82762,18080,227,Artist
82763,18080,683,Artist
82764,18080,709,Writer
82765,18081,406,Artist
82766,18081,417,Artist
82767,18081,504,Artist
82768,18081,586,Writer
82769,18081,674,Cover Artist
82770,18081,677,Writer
82771,18082,448,Artist
82772,18082,535,Writer
82773,18082,578,Writer
82774,18082,605,Cover Artist
82775,18082,896,Artist
82776,18083,213,Cover Artist
82777,18083,302,Writer
82778,18083,310,Writer
82779,18083,377,Artist
82780,18083,938,Artist
82781,18084,171,Artist
82782,18084,220,Cover Artist
82783,18084,622,Artist
82784,18084,724,Writer
82785,18085,4,Artist
82786,18085,581,Writer
82787,18085,720,Cover Artist
82788,18085,922,Writer
82789,18086,67,Artist
82790,18086,83,Writer
82791,18086,408,Writer
82792,18086,881,Cover Artist
82793,18086,975,Artist
82794,18087,110,Writer
82795,18087,128,Artist
82796,18087,175,Artist
82797,18087,450,Cover Artist
82798,18087,504,Writer
82799,18088,82,Artist
82800,18088,129,Writer
82801,18088,408,Artist
82802,18088,585,Cover Artist
82803,18088,934,Writer
82804,18089,5,Artist
82805,18089,116,Writer
82806,18089,257,Artist
82807,18089,375,Writer
82808,18089,387,Cover Artist
82809,18090,666,Writer
82810,18090,668,Artist
82811,18090,730,Artist
82812,18090,878,Cover Artist
82813,18091,6,Cover Artist
82814,18091,326,Writer
82815,18091,776,Artist
82816,18091,817,Writer
82817,18092,278,Cover Artist
82818,18092,690,Writer
82819,18092,740,Artist
82820,18092,905,Writer
82821,18092,936,Artist
82822,18093,224,Writer
82823,18093,411,Cover Artist
82824,18093,418,Artist
82825,18093,861,Writer
82826,18094,227,Writer
82827,18094,348,Artist
82828,18094,592,Cover Artist
82829,18094,618,Artist
82830,18094,781,Writer
82831,18094,813,Artist
82832,18095,448,Artist
82833,18095,576,Writer
82834,18095,584,Cover Artist
82835,18095,799,Writer
82836,18096,359,Writer
82837,18096,400,Artist
82838,18096,486,Cover Artist
82839,18096,568,Artist
82840,18096,702,Writer
82841,18097,440,Writer
82842,18097,555,Cover Artist
82843,18097,784,Writer
82844,18097,920,Artist
82845,18098,203,Artist
82846,18098,314,Artist
82847,18098,352,Artist
82848,18098,623,Writer
82849,18098,640,Writer
82850,18098,779,Cover Artist
82851,18098,781,Writer
82852,18099,243,Writer
82853,18099,551,Cover Artist
82854,18099,631,Artist
82855,18099,701,Writer
82856,18099,956,Artist
82857,18100,420,Cover Artist
82858,18100,514,Writer
82859,18100,824,Writer
82860,18100,946,Artist
82861,18101,93,Artist
82862,18101,95,Artist
82863,18101,234,Writer
82864,18101,519,Cover Artist
82865,18101,827,Writer
82866,18101,917,Artist
82867,18102,32,Artist
82868,18102,68,Writer
82869,18102,283,Artist
82870,18102,619,Cover Artist
82871,18102,939,Writer
82872,18103,587,Writer
82873,18103,855,Artist
